idLigneBonCommandeSortie,fk_BonCommandeSortie,Article,designation,quantiteProduitCommande,priorite,termine,source
372125,BC-2876,SRNPC4,SHAKER,75,1,0,groupe_ethique_et_sante
372126,BC-2876,08223,Soupe de legumes,150,1,0,groupe_ethique_et_sante
372127,BC-2876,PC01691,Stick draineur thé citron 7g,300,1,0,groupe_ethique_et_sante
370966,BC-2877,BC3707,Barre céréalière Fruits rouges,108,1,0,groupe_ethique_et_sante
370967,BC-2877,PJ00236,Barre crisp chocolat 35g,100,1,0,groupe_ethique_et_sante
370968,BC-2877,08730,Biscuits orange,72,1,0,groupe_ethique_et_sante
370969,BC-2877,PJ00130,Chips oignon,80,1,0,groupe_ethique_et_sante
370970,BC-2877,PJ00292,Chorizo,50,1,0,groupe_ethique_et_sante
370971,BC-2877,08225,Desserts fruits rouges,150,1,0,groupe_ethique_et_sante
370972,BC-2877,BG435,Entremets poire belle hel,100,1,0,groupe_ethique_et_sante
370973,BC-2877,BG428,Flan Patissier caramel,100,1,0,groupe_ethique_et_sante
370974,BC-2877,CNMGF2,M.G.F.2,30,1,0,groupe_ethique_et_sante
370975,BC-2877,PJ00131,PAIN CEREALES (2 tranches),288,1,0,groupe_ethique_et_sante
370976,BC-2877,FS17,Pain de mie (2 tranches),150,1,0,groupe_ethique_et_sante
370977,BC-2877,PB01237,Pancake,130,1,0,groupe_ethique_et_sante
370978,BC-2877,PC01691,Stick draineur thé citron 7g,600,1,0,groupe_ethique_et_sante
370075,BC-2878,11786,Barre (Cacao)chocolat ronde,252,1,0,groupe_ethique_et_sante
370076,BC-2878,BC3707,Barre céréalière Fruits rouges,108,1,0,groupe_ethique_et_sante
370077,BC-2878,BC3706,Barre céréalière Raisin amande,108,1,0,groupe_ethique_et_sante
370078,BC-2878,PJ00083,Barre crisp caramel,336,1,0,groupe_ethique_et_sante
370079,BC-2878,PJ00236,Barre crisp chocolat 35g,200,1,0,groupe_ethique_et_sante
370080,BC-2878,PJ00237,Barre crisp coco 35g,100,1,0,groupe_ethique_et_sante
370081,BC-2878,PJ00241,Barre crisp fruits rouges 35g,240,1,0,groupe_ethique_et_sante
370082,BC-2878,11787,Barre noix de coco (ronde),126,1,0,groupe_ethique_et_sante
370083,BC-2878,BC3719,Barre Praline,150,1,0,groupe_ethique_et_sante
370084,BC-2878,BC3704,barre Vanille Amande (low sugar),150,1,0,groupe_ethique_et_sante
370085,BC-2878,PJ00178,Biscuit cacao pépite chocolat,216,1,0,groupe_ethique_et_sante
370086,BC-2878,10357,Biscuits au chocolat,1080,1,0,groupe_ethique_et_sante
370087,BC-2878,13129,Biscuits fruits rouges,576,1,0,groupe_ethique_et_sante
370088,BC-2878,08730,Biscuits orange,288,1,0,groupe_ethique_et_sante
370089,BC-2878,13579,Boisson chocolat au lait,150,1,0,groupe_ethique_et_sante
370090,BC-2878,PJ00288,Bouteille boisson café,240,1,0,groupe_ethique_et_sante
370091,BC-2878,PJ00153,BOUTEILLE BOISSON FRAMBOISE,300,1,0,groupe_ethique_et_sante
370092,BC-2878,PJ00157,BOUTEILLE BOISSON PÊCHE-PASSION,180,1,0,groupe_ethique_et_sante
370093,BC-2878,PJ00130,Chips oignon,160,1,0,groupe_ethique_et_sante
370094,BC-2878,CNARTI1,Confort Articulaire (60),30,1,0,groupe_ethique_et_sante
370095,BC-2878,PB00684-01,Crêpes banane chocolat,150,1,0,groupe_ethique_et_sante
370096,BC-2878,12771,Desserts chocolat,150,1,0,groupe_ethique_et_sante
370097,BC-2878,BG400,Entremets noix de coco,100,1,0,groupe_ethique_et_sante
370098,BC-2878,BG435,Entremets poire belle hel,100,1,0,groupe_ethique_et_sante
370099,BC-2878,BG207,Entremets praline,100,1,0,groupe_ethique_et_sante
370100,BC-2878,BG427,Flan Patissier cafe,100,1,0,groupe_ethique_et_sante
370101,BC-2878,BG428,Flan Patissier caramel,100,1,0,groupe_ethique_et_sante
370102,BC-2878,BG426,Flan Patissier chocolat,100,1,0,groupe_ethique_et_sante
370103,BC-2878,BG434,Flan Patissier citron,100,1,0,groupe_ethique_et_sante
370104,BC-2878,BG424,Flan Patissier pistache,100,1,0,groupe_ethique_et_sante
370105,BC-2878,CNMGF2,M.G.F.2,60,1,0,groupe_ethique_et_sante
370106,BC-2878,09974,Mousse au chocolat,150,1,0,groupe_ethique_et_sante
370107,BC-2878,PJ00131,PAIN CEREALES (2 tranches),1440,1,0,groupe_ethique_et_sante
370108,BC-2878,FS17,Pain de mie (2 tranches),1350,1,0,groupe_ethique_et_sante
370109,BC-2878,PB01237,Pancake,130,1,0,groupe_ethique_et_sante
370110,BC-2878,PJ00147,Pate Fusilli,140,1,0,groupe_ethique_et_sante
370111,BC-2878,sp-plaqCN,Plaquette CN A5 3 volets,50,1,0,groupe_ethique_et_sante
370112,BC-2878,13589,Riz au lait,150,1,0,groupe_ethique_et_sante
370113,BC-2878,08223,Soupe de legumes,150,1,0,groupe_ethique_et_sante
370114,BC-2878,PC01691,Stick draineur thé citron 7g,900,1,0,groupe_ethique_et_sante
370115,BC-2878,PC01692,Stick draineur thé fruits rouges  7g,900,1,0,groupe_ethique_et_sante
370116,BC-2878,PC01693,Stick draineur thé pêche 7g,900,1,0,groupe_ethique_et_sante
370117,BC-2878,PJ00160,TORTITOS BACON,160,1,0,groupe_ethique_et_sante
370118,BC-2878,08208,Veloute poulet curry,150,1,0,groupe_ethique_et_sante
369549,BC-2879,BC3706,Barre céréalière Raisin amande,216,1,0,groupe_ethique_et_sante
369550,BC-2879,PJ00083,Barre crisp caramel,392,1,0,groupe_ethique_et_sante
369551,BC-2879,PJ00236,Barre crisp chocolat 35g,200,1,0,groupe_ethique_et_sante
369552,BC-2879,PJ00237,Barre crisp coco 35g,100,1,0,groupe_ethique_et_sante
369553,BC-2879,PJ00241,Barre crisp fruits rouges 35g,120,1,0,groupe_ethique_et_sante
369554,BC-2879,BC3719,Barre Praline,150,1,0,groupe_ethique_et_sante
369555,BC-2879,BC3704,barre Vanille Amande (low sugar),150,1,0,groupe_ethique_et_sante
369556,BC-2879,PJ00178,Biscuit cacao pépite chocolat,1080,1,0,groupe_ethique_et_sante
369557,BC-2879,10357,Biscuits au chocolat,2880,1,0,groupe_ethique_et_sante
369558,BC-2879,13129,Biscuits fruits rouges,576,1,0,groupe_ethique_et_sante
369559,BC-2879,08730,Biscuits orange,576,1,0,groupe_ethique_et_sante
369562,BC-2879,08730,Biscuits orange,72,1,0,groupe_ethique_et_sante
369560,BC-2879,13579,Boisson chocolat au lait,450,1,0,groupe_ethique_et_sante
369561,BC-2879,12481,Boisson chocolat intense,300,1,0,groupe_ethique_et_sante
369563,BC-2879,PB00666-01,Cake minute chocolat,390,1,0,groupe_ethique_et_sante
369564,BC-2879,13588,Cappuccino,450,1,0,groupe_ethique_et_sante
369565,BC-2879,BG349,Cereales chocolat,400,1,0,groupe_ethique_et_sante
369566,BC-2879,PLxxx,crème aux oeufs,150,1,0,groupe_ethique_et_sante
369567,BC-2879,PB00684-01,Crêpes banane chocolat,150,1,0,groupe_ethique_et_sante
369568,BC-2879,PB01240,Crêpes pomme caramel,150,1,0,groupe_ethique_et_sante
369569,BC-2879,12771,Desserts chocolat,750,1,0,groupe_ethique_et_sante
369570,BC-2879,12773,Desserts entremet vanille,150,1,0,groupe_ethique_et_sante
369571,BC-2879,BG418,Entremets banane,100,1,0,groupe_ethique_et_sante
369572,BC-2879,BG400,Entremets noix de coco,400,1,0,groupe_ethique_et_sante
369573,BC-2879,BG435,Entremets poire belle hel,400,1,0,groupe_ethique_et_sante
369574,BC-2879,BG504,Entremets pomme caramel,100,1,0,groupe_ethique_et_sante
369575,BC-2879,BG207,Entremets praline,100,1,0,groupe_ethique_et_sante
369576,BC-2879,BG427,Flan Patissier cafe,200,1,0,groupe_ethique_et_sante
369577,BC-2879,BG428,Flan Patissier caramel,300,1,0,groupe_ethique_et_sante
369578,BC-2879,BG426,Flan Patissier chocolat,300,1,0,groupe_ethique_et_sante
369579,BC-2879,BG434,Flan Patissier citron,200,1,0,groupe_ethique_et_sante
369580,BC-2879,BG424,Flan Patissier pistache,200,1,0,groupe_ethique_et_sante
369581,BC-2879,BG425,Flan Patissier vanille,200,1,0,groupe_ethique_et_sante
369582,BC-2879,09974,Mousse au chocolat,150,1,0,groupe_ethique_et_sante
369583,BC-2879,PJ00131,PAIN CEREALES (2 tranches),432,1,0,groupe_ethique_et_sante
369584,BC-2879,FS17,Pain de mie (2 tranches),300,1,0,groupe_ethique_et_sante
369585,BC-2879,PB01237,Pancake,130,1,0,groupe_ethique_et_sante
369586,BC-2879,sp-plaqCN,Plaquette CN A5 3 volets,50,1,0,groupe_ethique_et_sante
369587,BC-2879,PRNPC3,Pulvérisateurs,50,1,0,groupe_ethique_et_sante
369588,BC-2879,13589,Riz au lait,150,1,0,groupe_ethique_et_sante
369589,BC-2879,SRNPC1,Sacs grand format,250,1,0,groupe_ethique_et_sante
369590,BC-2879,SRNPC2,Sacs petit format,300,1,0,groupe_ethique_et_sante
369591,BC-2879,SRNPC4,SHAKER,75,1,0,groupe_ethique_et_sante
369592,BC-2879,FS18SF800,Soupe aux cêpes,100,1,0,groupe_ethique_et_sante
369593,BC-2879,PC01691,Stick draineur thé citron 7g,2400,1,0,groupe_ethique_et_sante
369594,BC-2879,PC01692,Stick draineur thé fruits rouges  7g,1800,1,0,groupe_ethique_et_sante
369595,BC-2879,PC01693,Stick draineur thé pêche 7g,1800,1,0,groupe_ethique_et_sante
369596,BC-2879,PJ00160,TORTITOS BACON,80,1,0,groupe_ethique_et_sante
369988,BC-2880,BC3707,Barre céréalière Fruits rouges,216,1,0,groupe_ethique_et_sante
369980,BC-2880,BC3706,Barre céréalière Raisin amande,216,1,0,groupe_ethique_et_sante
369978,BC-2880,PJ00083,Barre crisp caramel,112,1,0,groupe_ethique_et_sante
369974,BC-2880,PJ00236,Barre crisp chocolat 35g,250,1,0,groupe_ethique_et_sante
369979,BC-2880,PJ00237,Barre crisp coco 35g,100,1,0,groupe_ethique_et_sante
369987,BC-2880,PJ00241,Barre crisp fruits rouges 35g,80,1,0,groupe_ethique_et_sante
369984,BC-2880,BC3719,Barre Praline,150,1,0,groupe_ethique_et_sante
369977,BC-2880,BC3704,barre Vanille Amande (low sugar),300,1,0,groupe_ethique_et_sante
369972,BC-2880,PJ00178,Biscuit cacao pépite chocolat,792,1,0,groupe_ethique_et_sante
369968,BC-2880,10357,Biscuits au chocolat,2520,1,0,groupe_ethique_et_sante
369973,BC-2880,13129,Biscuits fruits rouges,360,1,0,groupe_ethique_et_sante
369970,BC-2880,08730,Biscuits orange,936,1,0,groupe_ethique_et_sante
369991,BC-2880,13579,Boisson chocolat au lait,300,1,0,groupe_ethique_et_sante
369997,BC-2880,PJ00288,Bouteille boisson café,120,1,0,groupe_ethique_et_sante
369993,BC-2880,PJ00153,BOUTEILLE BOISSON FRAMBOISE,72,1,0,groupe_ethique_et_sante
369981,BC-2880,PJ00157,BOUTEILLE BOISSON PÊCHE-PASSION,96,1,0,groupe_ethique_et_sante
369986,BC-2880,13588,Cappuccino,150,1,0,groupe_ethique_et_sante
369989,BC-2880,PJ00129,Chips Barbecue,160,1,0,groupe_ethique_et_sante
369985,BC-2880,PJ00130,Chips oignon,160,1,0,groupe_ethique_et_sante
370001,BC-2880,PJ00292,Chorizo,50,1,0,groupe_ethique_et_sante
369982,BC-2880,12771,Desserts chocolat,150,1,0,groupe_ethique_et_sante
369999,BC-2880,BG428,Flan Patissier caramel,100,1,0,groupe_ethique_et_sante
369994,BC-2880,BG425,Flan Patissier vanille,100,1,0,groupe_ethique_et_sante
369992,BC-2880,CNMGF2,M.G.F.2,60,1,0,groupe_ethique_et_sante
369967,BC-2880,PJ00131,PAIN CEREALES (2 tranches),4032,1,0,groupe_ethique_et_sante
369969,BC-2880,FS17,Pain de mie (2 tranches),1200,1,0,groupe_ethique_et_sante
369995,BC-2880,PB01237,Pancake,130,1,0,groupe_ethique_et_sante
369996,BC-2880,PJ00147,Pate Fusilli,140,1,0,groupe_ethique_et_sante
369998,BC-2880,PRNPC3,Pulvérisateurs,50,1,0,groupe_ethique_et_sante
370000,BC-2880,PJ00224,Saucisson,50,1,0,groupe_ethique_et_sante
369976,BC-2880,PC01691,Stick draineur thé citron 7g,300,1,0,groupe_ethique_et_sante
369975,BC-2880,PC01692,Stick draineur thé fruits rouges  7g,300,1,0,groupe_ethique_et_sante
369971,BC-2880,PC01693,Stick draineur thé pêche 7g,1200,1,0,groupe_ethique_et_sante
369983,BC-2880,PJ00160,TORTITOS BACON,160,1,0,groupe_ethique_et_sante
369990,BC-2880,PJ00159,TORTITOS POULET MAÏS,160,1,0,groupe_ethique_et_sante
374151,BC-2881,CNSTRESS2,Anti stress 2,30,1,0,groupe_ethique_et_sante
374152,BC-2881,BC3707,Barre céréalière Fruits rouges,108,1,0,groupe_ethique_et_sante
374153,BC-2881,BC3706,Barre céréalière Raisin amande,216,1,0,groupe_ethique_et_sante
374154,BC-2881,PJ00083,Barre crisp caramel,168,1,0,groupe_ethique_et_sante
374155,BC-2881,PJ00236,Barre crisp chocolat 35g,350,1,0,groupe_ethique_et_sante
374156,BC-2881,PJ00237,Barre crisp coco 35g,150,1,0,groupe_ethique_et_sante
374157,BC-2881,PJ00241,Barre crisp fruits rouges 35g,80,1,0,groupe_ethique_et_sante
374158,BC-2881,BC3719,Barre Praline,150,1,0,groupe_ethique_et_sante
374159,BC-2881,PJ00178,Biscuit cacao pépite chocolat,360,1,0,groupe_ethique_et_sante
374160,BC-2881,13129,Biscuits fruits rouges,216,1,0,groupe_ethique_et_sante
374161,BC-2881,08730,Biscuits orange,144,1,0,groupe_ethique_et_sante
374162,BC-2881,PB00666-01,Cake minute chocolat,130,1,0,groupe_ethique_et_sante
374163,BC-2881,PB00686-01,Cake minute fruits,130,1,0,groupe_ethique_et_sante
374164,BC-2881,13588,Cappuccino,150,1,0,groupe_ethique_et_sante
374165,BC-2881,PJ00129,Chips Barbecue,80,1,0,groupe_ethique_et_sante
374166,BC-2881,PJ00130,Chips oignon,80,1,0,groupe_ethique_et_sante
374167,BC-2881,PJ00292,Chorizo,150,1,0,groupe_ethique_et_sante
374168,BC-2881,PB01240,Crêpes pomme caramel,150,1,0,groupe_ethique_et_sante
374169,BC-2881,PB01020,Dessert choco caramel pépite sans gluten,150,1,0,groupe_ethique_et_sante
374170,BC-2881,12773,Desserts entremet vanille,150,1,0,groupe_ethique_et_sante
374171,BC-2881,BG207,Entremets praline,100,1,0,groupe_ethique_et_sante
374172,BC-2881,BG428,Flan Patissier caramel,100,1,0,groupe_ethique_et_sante
374173,BC-2881,BG434,Flan Patissier citron,100,1,0,groupe_ethique_et_sante
374174,BC-2881,PJ00131,PAIN CEREALES (2 tranches),1152,1,0,groupe_ethique_et_sante
374175,BC-2881,FS17,Pain de mie (2 tranches),450,1,0,groupe_ethique_et_sante
374176,BC-2881,PJ00149,Riz,150,1,0,groupe_ethique_et_sante
374177,BC-2881,PJ00224,Saucisson,200,1,0,groupe_ethique_et_sante
374178,BC-2881,PC01691,Stick draineur thé citron 7g,600,1,0,groupe_ethique_et_sante
374179,BC-2881,PC01692,Stick draineur thé fruits rouges  7g,600,1,0,groupe_ethique_et_sante
374180,BC-2881,PC01693,Stick draineur thé pêche 7g,600,1,0,groupe_ethique_et_sante
370648,BC-2882,BC3707,Barre céréalière Fruits rouges,216,1,0,groupe_ethique_et_sante
370649,BC-2882,BC3706,Barre céréalière Raisin amande,216,1,0,groupe_ethique_et_sante
370650,BC-2882,PJ00083,Barre crisp caramel,560,1,0,groupe_ethique_et_sante
370651,BC-2882,PJ00236,Barre crisp chocolat 35g,600,1,0,groupe_ethique_et_sante
370652,BC-2882,PJ00237,Barre crisp coco 35g,300,1,0,groupe_ethique_et_sante
370653,BC-2882,PJ00241,Barre crisp fruits rouges 35g,160,1,0,groupe_ethique_et_sante
370654,BC-2882,BC3704,barre Vanille Amande (low sugar),150,1,0,groupe_ethique_et_sante
370655,BC-2882,PJ00178,Biscuit cacao pépite chocolat,360,1,0,groupe_ethique_et_sante
370656,BC-2882,10357,Biscuits au chocolat,1080,1,0,groupe_ethique_et_sante
370657,BC-2882,13129,Biscuits fruits rouges,720,1,0,groupe_ethique_et_sante
370658,BC-2882,08730,Biscuits orange,360,1,0,groupe_ethique_et_sante
370659,BC-2882,12481,Boisson chocolat intense,300,1,0,groupe_ethique_et_sante
370683,BC-2882,PJ00153,BOUTEILLE BOISSON FRAMBOISE,36,1,0,groupe_ethique_et_sante
370684,BC-2882,PJ00157,BOUTEILLE BOISSON PÊCHE-PASSION,60,1,0,groupe_ethique_et_sante
370660,BC-2882,PJ00129,Chips Barbecue,160,1,0,groupe_ethique_et_sante
370661,BC-2882,PJ00130,Chips oignon,80,1,0,groupe_ethique_et_sante
370688,BC-2882,PJ00292,Chorizo,100,1,0,groupe_ethique_et_sante
370675,BC-2882,12771,Desserts chocolat,150,1,0,groupe_ethique_et_sante
370677,BC-2882,BG400,Entremets noix de coco,100,1,0,groupe_ethique_et_sante
370681,BC-2882,BG435,Entremets poire belle hel,100,1,0,groupe_ethique_et_sante
370662,BC-2882,BG427,Flan Patissier cafe,200,1,0,groupe_ethique_et_sante
370663,BC-2882,BG428,Flan Patissier caramel,100,1,0,groupe_ethique_et_sante
370664,BC-2882,BG426,Flan Patissier chocolat,100,1,0,groupe_ethique_et_sante
370665,BC-2882,BG434,Flan Patissier citron,200,1,0,groupe_ethique_et_sante
370679,BC-2882,BG424,Flan Patissier pistache,200,1,0,groupe_ethique_et_sante
370666,BC-2882,BG425,Flan Patissier vanille,100,1,0,groupe_ethique_et_sante
370686,BC-2882,CNMGF2,M.G.F.2,30,1,0,groupe_ethique_et_sante
370667,BC-2882,PJ00131,PAIN CEREALES (2 tranches),1440,1,0,groupe_ethique_et_sante
370687,BC-2882,FS171RN310302,Pain de mie,48,1,0,groupe_ethique_et_sante
370668,BC-2882,FS17,Pain de mie (2 tranches),150,1,0,groupe_ethique_et_sante
370678,BC-2882,FS12MF139,parmentier,100,1,0,groupe_ethique_et_sante
370689,BC-2882,SRNPC1,Sacs grand format,250,1,0,groupe_ethique_et_sante
370669,BC-2882,PJ00224,Saucisson,250,1,0,groupe_ethique_et_sante
370690,BC-2882,SRNPC4,SHAKER,75,1,0,groupe_ethique_et_sante
370691,BC-2882,FS18SF800,Soupe aux cêpes,100,1,0,groupe_ethique_et_sante
370685,BC-2882,08223,Soupe de legumes,150,1,0,groupe_ethique_et_sante
370680,BC-2882,A0285-01,Soupe marocaine,150,1,0,groupe_ethique_et_sante
370670,BC-2882,FS12MF993,spaghetti bolognaise,200,1,0,groupe_ethique_et_sante
370671,BC-2882,PC01691,Stick draineur thé citron 7g,900,1,0,groupe_ethique_et_sante
370672,BC-2882,PC01692,Stick draineur thé fruits rouges  7g,600,1,0,groupe_ethique_et_sante
370673,BC-2882,PC01693,Stick draineur thé pêche 7g,600,1,0,groupe_ethique_et_sante
370674,BC-2882,PJ00160,TORTITOS BACON,80,1,0,groupe_ethique_et_sante
370676,BC-2882,PJ00159,TORTITOS POULET MAÏS,80,1,0,groupe_ethique_et_sante
370682,BC-2882,08208,Veloute poulet curry,150,1,0,groupe_ethique_et_sante
372874,BC-2883,BC3706,Barre céréalière Raisin amande,216,1,0,groupe_ethique_et_sante
372875,BC-2883,PJ00083,Barre crisp caramel,112,1,0,groupe_ethique_et_sante
372876,BC-2883,PJ00237,Barre crisp coco 35g,50,1,0,groupe_ethique_et_sante
372877,BC-2883,PJ00241,Barre crisp fruits rouges 35g,160,1,0,groupe_ethique_et_sante
372878,BC-2883,PJ00178,Biscuit cacao pépite chocolat,360,1,0,groupe_ethique_et_sante
372879,BC-2883,10357,Biscuits au chocolat,720,1,0,groupe_ethique_et_sante
372880,BC-2883,13129,Biscuits fruits rouges,216,1,0,groupe_ethique_et_sante
372881,BC-2883,08730,Biscuits orange,72,1,0,groupe_ethique_et_sante
372882,BC-2883,PJ00153,BOUTEILLE BOISSON FRAMBOISE,36,1,0,groupe_ethique_et_sante
372883,BC-2883,PJ00157,BOUTEILLE BOISSON PÊCHE-PASSION,36,1,0,groupe_ethique_et_sante
372884,BC-2883,PJ00130,Chips oignon,80,1,0,groupe_ethique_et_sante
372885,BC-2883,PJ00292,Chorizo,100,1,0,groupe_ethique_et_sante
372886,BC-2883,12771,Desserts chocolat,150,1,0,groupe_ethique_et_sante
372887,BC-2883,BG435,Entremets poire belle hel,100,1,0,groupe_ethique_et_sante
372888,BC-2883,BG428,Flan Patissier caramel,100,1,0,groupe_ethique_et_sante
372889,BC-2883,BG426,Flan Patissier chocolat,100,1,0,groupe_ethique_et_sante
372890,BC-2883,BG425,Flan Patissier vanille,100,1,0,groupe_ethique_et_sante
372891,BC-2883,PJ00131,PAIN CEREALES (2 tranches),1008,1,0,groupe_ethique_et_sante
372892,BC-2883,FS17,Pain de mie (2 tranches),600,1,0,groupe_ethique_et_sante
372893,BC-2883,PJ00224,Saucisson,200,1,0,groupe_ethique_et_sante
372894,BC-2883,SRNPC4,SHAKER,75,1,0,groupe_ethique_et_sante
374921,BC-2884,BC3707,Barre céréalière Fruits rouges,864,1,0,groupe_ethique_et_sante
374922,BC-2884,BC3706,Barre céréalière Raisin amande,1080,1,0,groupe_ethique_et_sante
374923,BC-2884,PJ00083,Barre crisp caramel,448,1,0,groupe_ethique_et_sante
374924,BC-2884,PJ00236,Barre crisp chocolat 35g,800,1,0,groupe_ethique_et_sante
374925,BC-2884,PJ00237,Barre crisp coco 35g,400,1,0,groupe_ethique_et_sante
374926,BC-2884,BC3719,Barre Praline,1200,1,0,groupe_ethique_et_sante
374927,BC-2884,BC3704,barre Vanille Amande (low sugar),900,1,0,groupe_ethique_et_sante
374928,BC-2884,PJ00178,Biscuit cacao pépite chocolat,720,1,0,groupe_ethique_et_sante
374929,BC-2884,10357,Biscuits au chocolat,1152,1,0,groupe_ethique_et_sante
374930,BC-2884,13129,Biscuits fruits rouges,864,1,0,groupe_ethique_et_sante
374931,BC-2884,08730,Biscuits orange,1152,1,0,groupe_ethique_et_sante
374932,BC-2884,08220,Boisson peche mangue,300,1,0,groupe_ethique_et_sante
374933,BC-2884,PB00666-01,Cake minute chocolat,260,1,0,groupe_ethique_et_sante
374934,BC-2884,13588,Cappuccino,300,1,0,groupe_ethique_et_sante
374935,BC-2884,BG349,Cereales chocolat,200,1,0,groupe_ethique_et_sante
374936,BC-2884,BG355,Cereales pomme cannelle,200,1,0,groupe_ethique_et_sante
374937,BC-2884,PJ00129,Chips Barbecue,80,1,0,groupe_ethique_et_sante
374938,BC-2884,PJ00130,Chips oignon,160,1,0,groupe_ethique_et_sante
374939,BC-2884,12771,Desserts chocolat,300,1,0,groupe_ethique_et_sante
374940,BC-2884,08225,Desserts fruits rouges,300,1,0,groupe_ethique_et_sante
374941,BC-2884,BG504,Entremets pomme caramel,200,1,0,groupe_ethique_et_sante
374942,BC-2884,BG426,Flan Patissier chocolat,200,1,0,groupe_ethique_et_sante
374943,BC-2884,BG425,Flan Patissier vanille,200,1,0,groupe_ethique_et_sante
374944,BC-2884,09976,Fromage blanc abricot,300,1,0,groupe_ethique_et_sante
374945,BC-2884,PJ00131,PAIN CEREALES (2 tranches),2880,1,0,groupe_ethique_et_sante
374946,BC-2884,FS171RN310302,Pain de mie,128,1,0,groupe_ethique_et_sante
374947,BC-2884,13589,Riz au lait,300,1,0,groupe_ethique_et_sante
374948,BC-2884,SRNPC1,Sacs grand format,500,1,0,groupe_ethique_et_sante
374949,BC-2884,PJ00224,Saucisson,250,1,0,groupe_ethique_et_sante
374950,BC-2884,A0285-01,Soupe marocaine,150,1,0,groupe_ethique_et_sante
374951,BC-2884,PC01691,Stick draineur thé citron 7g,600,1,0,groupe_ethique_et_sante
374952,BC-2884,PC01693,Stick draineur thé pêche 7g,600,1,0,groupe_ethique_et_sante
372010,BC-2885,11786,Barre (Cacao)chocolat ronde,504,1,0,groupe_ethique_et_sante
372011,BC-2885,BC3707,Barre céréalière Fruits rouges,324,1,0,groupe_ethique_et_sante
372012,BC-2885,BC3706,Barre céréalière Raisin amande,324,1,0,groupe_ethique_et_sante
372013,BC-2885,PJ00236,Barre crisp chocolat 35g,500,1,0,groupe_ethique_et_sante
372014,BC-2885,BC3704,barre Vanille Amande (low sugar),300,1,0,groupe_ethique_et_sante
372015,BC-2885,10357,Biscuits au chocolat,1440,1,0,groupe_ethique_et_sante
372016,BC-2885,13129,Biscuits fruits rouges,1080,1,0,groupe_ethique_et_sante
372017,BC-2885,08730,Biscuits orange,1440,1,0,groupe_ethique_et_sante
372018,BC-2885,13579,Boisson chocolat au lait,300,1,0,groupe_ethique_et_sante
372019,BC-2885,12481,Boisson chocolat intense,150,1,0,groupe_ethique_et_sante
372020,BC-2885,PJ00153,BOUTEILLE BOISSON FRAMBOISE,360,1,0,groupe_ethique_et_sante
372021,BC-2885,PJ00157,BOUTEILLE BOISSON PÊCHE-PASSION,360,1,0,groupe_ethique_et_sante
372054,BC-2885,FS15MO341,Bulles BARBECUE,168,1,0,groupe_ethique_et_sante
372055,BC-2885,FS15O342,Bulles oignons,168,1,0,groupe_ethique_et_sante
372022,BC-2885,FS11MF994,Chili,100,1,0,groupe_ethique_et_sante
372023,BC-2885,PJ00129,Chips Barbecue,160,1,0,groupe_ethique_et_sante
372024,BC-2885,PJ00130,Chips oignon,400,1,0,groupe_ethique_et_sante
372025,BC-2885,PJ00292,Chorizo,100,1,0,groupe_ethique_et_sante
372026,BC-2885,CNCIRCU1,Confort Circulatoire (60),30,1,0,groupe_ethique_et_sante
372027,BC-2885,12773,Desserts entremet vanille,150,1,0,groupe_ethique_et_sante
372028,BC-2885,ENxxx,Entremet délice aux fraises,150,1,0,groupe_ethique_et_sante
372029,BC-2885,BG418,Entremets banane,100,1,0,groupe_ethique_et_sante
372030,BC-2885,BG400,Entremets noix de coco,300,1,0,groupe_ethique_et_sante
372031,BC-2885,BG504,Entremets pomme caramel,100,1,0,groupe_ethique_et_sante
372032,BC-2885,BG207,Entremets praline,200,1,0,groupe_ethique_et_sante
372033,BC-2885,BG427,Flan Patissier cafe,100,1,0,groupe_ethique_et_sante
372034,BC-2885,BG428,Flan Patissier caramel,200,1,0,groupe_ethique_et_sante
372035,BC-2885,BG426,Flan Patissier chocolat,100,1,0,groupe_ethique_et_sante
372036,BC-2885,BG424,Flan Patissier pistache,100,1,0,groupe_ethique_et_sante
372038,BC-2885,BG425,Flan Patissier vanille,1000,1,0,groupe_ethique_et_sante
372037,BC-2885,BG425,Flan Patissier vanille,200,1,0,groupe_ethique_et_sante
372039,BC-2885,09976,Fromage blanc abricot,150,1,0,groupe_ethique_et_sante
372040,BC-2885,CNMGF2,M.G.F.2,120,1,0,groupe_ethique_et_sante
372041,BC-2885,09974,Mousse au chocolat,150,1,0,groupe_ethique_et_sante
372042,BC-2885,CNOMEGA,OMEGA 3,60,1,0,groupe_ethique_et_sante
372043,BC-2885,PJ00131,PAIN CEREALES (2 tranches),2160,1,0,groupe_ethique_et_sante
372044,BC-2885,FS17,Pain de mie (2 tranches),750,1,0,groupe_ethique_et_sante
372045,BC-2885,PJ00147,Pate Fusilli,140,1,0,groupe_ethique_et_sante
372046,BC-2885,SRNPC1,Sacs grand format,500,1,0,groupe_ethique_et_sante
372047,BC-2885,PJ00224,Saucisson,500,1,0,groupe_ethique_et_sante
372048,BC-2885,FS12MF993,spaghetti bolognaise,200,1,0,groupe_ethique_et_sante
372049,BC-2885,PC01691,Stick draineur thé citron 7g,900,1,0,groupe_ethique_et_sante
372050,BC-2885,PC01692,Stick draineur thé fruits rouges  7g,1200,1,0,groupe_ethique_et_sante
